Question,Location Code,Location Name,Answer,Count
Number of Males in Household,223,Nsalala,,6
Number of Males in Household,223,Nsalala,25,0
Number of Males in Household,223,Nsalala,13,0
Number of Males in Household,223,Nsalala,20,0
Number of Males in Household,223,Nsalala,6,0
Number of Males in Household,223,Nsalala,8,0
Number of Males in Household,223,Nsalala,14,0
Number of Males in Household,223,Nsalala,11,0
Number of Males in Household,223,Nsalala,24,0
Number of Males in Household,223,Nsalala,17,0
Number of Males in Household,223,Nsalala,15,0
Number of Males in Household,223,Nsalala,7,0
Number of Males in Household,223,Nsalala,2,76
Number of Males in Household,223,Nsalala,1,47
Number of Males in Household,223,Nsalala,10,0
Number of Males in Household,223,Nsalala,12,0
Number of Males in Household,223,Nsalala,18,0
Number of Males in Household,223,Nsalala,5,5
Number of Males in Household,223,Nsalala,3,51
Number of Males in Household,223,Nsalala,16,0
Number of Males in Household,223,Nsalala,9,0
Number of Males in Household,223,Nsalala,22,0
Number of Males in Household,223,Nsalala,21,0
Number of Males in Household,223,Nsalala,19,0
Number of Males in Household,223,Nsalala,23,0
Number of Males in Household,223,Nsalala,4,17
Number of Males in Household,013,Muganza,,67
Number of Males in Household,013,Muganza,25,0
Number of Males in Household,013,Muganza,13,5
Number of Males in Household,013,Muganza,20,0
Number of Males in Household,013,Muganza,6,132
Number of Males in Household,013,Muganza,8,15
Number of Males in Household,013,Muganza,14,0
Number of Males in Household,013,Muganza,11,0
Number of Males in Household,013,Muganza,24,0
Number of Males in Household,013,Muganza,17,0
Number of Males in Household,013,Muganza,15,0
Number of Males in Household,013,Muganza,7,96
Number of Males in Household,013,Muganza,2,681
Number of Males in Household,013,Muganza,1,323
Number of Males in Household,013,Muganza,10,32
Number of Males in Household,013,Muganza,12,0
Number of Males in Household,013,Muganza,18,0
Number of Males in Household,013,Muganza,5,218
Number of Males in Household,013,Muganza,3,550
Number of Males in Household,013,Muganza,16,6
Number of Males in Household,013,Muganza,9,19
Number of Males in Household,013,Muganza,22,0
Number of Males in Household,013,Muganza,21,0
Number of Males in Household,013,Muganza,19,0
Number of Males in Household,013,Muganza,23,0
Number of Males in Household,013,Muganza,4,382
Number of Males in Household,261,Geitasamo,,20
Number of Males in Household,261,Geitasamo,25,0
Number of Males in Household,261,Geitasamo,13,0
Number of Males in Household,261,Geitasamo,20,0
Number of Males in Household,261,Geitasamo,6,149
Number of Males in Household,261,Geitasamo,8,49
Number of Males in Household,261,Geitasamo,14,0
Number of Males in Household,261,Geitasamo,11,21
Number of Males in Household,261,Geitasamo,24,0
Number of Males in Household,261,Geitasamo,17,0
Number of Males in Household,261,Geitasamo,15,0
Number of Males in Household,261,Geitasamo,7,61
Number of Males in Household,261,Geitasamo,2,305
Number of Males in Household,261,Geitasamo,1,125
Number of Males in Household,261,Geitasamo,10,35
Number of Males in Household,261,Geitasamo,12,1
Number of Males in Household,261,Geitasamo,18,6
Number of Males in Household,261,Geitasamo,5,178
Number of Males in Household,261,Geitasamo,3,353
Number of Males in Household,261,Geitasamo,16,0
Number of Males in Household,261,Geitasamo,9,39
Number of Males in Household,261,Geitasamo,22,0
Number of Males in Household,261,Geitasamo,21,0
Number of Males in Household,261,Geitasamo,19,0
Number of Males in Household,261,Geitasamo,23,0
Number of Males in Household,261,Geitasamo,4,313
Number of Males in Household,242,Nyamisangura,,3
Number of Males in Household,242,Nyamisangura,25,0
Number of Males in Household,242,Nyamisangura,13,0
Number of Males in Household,242,Nyamisangura,20,0
Number of Males in Household,242,Nyamisangura,6,1
Number of Males in Household,242,Nyamisangura,8,0
Number of Males in Household,242,Nyamisangura,14,0
Number of Males in Household,242,Nyamisangura,11,0
Number of Males in Household,242,Nyamisangura,24,0
Number of Males in Household,242,Nyamisangura,17,0
Number of Males in Household,242,Nyamisangura,15,0
Number of Males in Household,242,Nyamisangura,7,0
Number of Males in Household,242,Nyamisangura,2,51
Number of Males in Household,242,Nyamisangura,1,18
Number of Males in Household,242,Nyamisangura,10,0
Number of Males in Household,242,Nyamisangura,12,0
Number of Males in Household,242,Nyamisangura,18,0
Number of Males in Household,242,Nyamisangura,5,4
Number of Males in Household,242,Nyamisangura,3,36
Number of Males in Household,242,Nyamisangura,16,0
Number of Males in Household,242,Nyamisangura,9,0
Number of Males in Household,242,Nyamisangura,22,0
Number of Males in Household,242,Nyamisangura,21,0
Number of Males in Household,242,Nyamisangura,19,0
Number of Males in Household,242,Nyamisangura,23,0
Number of Males in Household,242,Nyamisangura,4,18
Number of Males in Household,383,Kwemshasha,,0
Number of Males in Household,383,Kwemshasha,25,0
Number of Males in Household,383,Kwemshasha,13,0
Number of Males in Household,383,Kwemshasha,20,0
Number of Males in Household,383,Kwemshasha,6,0
Number of Males in Household,383,Kwemshasha,8,0
Number of Males in Household,383,Kwemshasha,14,0
Number of Males in Household,383,Kwemshasha,11,0
Number of Males in Household,383,Kwemshasha,24,0
Number of Males in Household,383,Kwemshasha,17,0
Number of Males in Household,383,Kwemshasha,15,0
Number of Males in Household,383,Kwemshasha,7,6
Number of Males in Household,383,Kwemshasha,2,12
Number of Males in Household,383,Kwemshasha,1,2
Number of Males in Household,383,Kwemshasha,10,0
Number of Males in Household,383,Kwemshasha,12,0
Number of Males in Household,383,Kwemshasha,18,0
Number of Males in Household,383,Kwemshasha,5,0
Number of Males in Household,383,Kwemshasha,3,14
Number of Males in Household,383,Kwemshasha,16,0
Number of Males in Household,383,Kwemshasha,9,0
Number of Males in Household,383,Kwemshasha,22,0
Number of Males in Household,383,Kwemshasha,21,0
Number of Males in Household,383,Kwemshasha,19,0
Number of Males in Household,383,Kwemshasha,23,0
Number of Males in Household,383,Kwemshasha,4,5
Number of Males in Household,252,Ayamohe,,4
Number of Males in Household,252,Ayamohe,25,0
Number of Males in Household,252,Ayamohe,13,0
Number of Males in Household,252,Ayamohe,20,0
Number of Males in Household,252,Ayamohe,6,17
Number of Males in Household,252,Ayamohe,8,0
Number of Males in Household,252,Ayamohe,14,0
Number of Males in Household,252,Ayamohe,11,0
Number of Males in Household,252,Ayamohe,24,0
Number of Males in Household,252,Ayamohe,17,0
Number of Males in Household,252,Ayamohe,15,0
Number of Males in Household,252,Ayamohe,7,19
Number of Males in Household,252,Ayamohe,2,137
Number of Males in Household,252,Ayamohe,1,57
Number of Males in Household,252,Ayamohe,10,0
Number of Males in Household,252,Ayamohe,12,0
Number of Males in Household,252,Ayamohe,18,0
Number of Males in Household,252,Ayamohe,5,91
Number of Males in Household,252,Ayamohe,3,87
Number of Males in Household,252,Ayamohe,16,0
Number of Males in Household,252,Ayamohe,9,6
Number of Males in Household,252,Ayamohe,22,0
Number of Males in Household,252,Ayamohe,21,0
Number of Males in Household,252,Ayamohe,19,0
Number of Males in Household,252,Ayamohe,23,0
Number of Males in Household,252,Ayamohe,4,68
Number of Males in Household,272,Iyunga,,5
Number of Males in Household,272,Iyunga,25,0
Number of Males in Household,272,Iyunga,13,0
Number of Males in Household,272,Iyunga,20,0
Number of Males in Household,272,Iyunga,6,11
Number of Males in Household,272,Iyunga,8,0
Number of Males in Household,272,Iyunga,14,0
Number of Males in Household,272,Iyunga,11,0
Number of Males in Household,272,Iyunga,24,0
Number of Males in Household,272,Iyunga,17,0
Number of Males in Household,272,Iyunga,15,0
Number of Males in Household,272,Iyunga,7,13
Number of Males in Household,272,Iyunga,2,53
Number of Males in Household,272,Iyunga,1,40
Number of Males in Household,272,Iyunga,10,0
Number of Males in Household,272,Iyunga,12,0
Number of Males in Household,272,Iyunga,18,0
Number of Males in Household,272,Iyunga,5,0
Number of Males in Household,272,Iyunga,3,46
Number of Males in Household,272,Iyunga,16,0
Number of Males in Household,272,Iyunga,9,0
Number of Males in Household,272,Iyunga,22,0
Number of Males in Household,272,Iyunga,21,0
Number of Males in Household,272,Iyunga,19,0
Number of Males in Household,272,Iyunga,23,0
Number of Males in Household,272,Iyunga,4,31
Number of Males in Household,263,Nyasura,,0
Number of Males in Household,263,Nyasura,25,0
Number of Males in Household,263,Nyasura,13,0
Number of Males in Household,263,Nyasura,20,0
Number of Males in Household,263,Nyasura,6,16
Number of Males in Household,263,Nyasura,8,0
Number of Males in Household,263,Nyasura,14,0
Number of Males in Household,263,Nyasura,11,0
Number of Males in Household,263,Nyasura,24,0
Number of Males in Household,263,Nyasura,17,0
Number of Males in Household,263,Nyasura,15,0
Number of Males in Household,263,Nyasura,7,9
Number of Males in Household,263,Nyasura,2,33
Number of Males in Household,263,Nyasura,1,14
Number of Males in Household,263,Nyasura,10,0
Number of Males in Household,263,Nyasura,12,0
Number of Males in Household,263,Nyasura,18,0
Number of Males in Household,263,Nyasura,5,15
Number of Males in Household,263,Nyasura,3,50
Number of Males in Household,263,Nyasura,16,0
Number of Males in Household,263,Nyasura,9,1
Number of Males in Household,263,Nyasura,22,0
Number of Males in Household,263,Nyasura,21,0
Number of Males in Household,263,Nyasura,19,0
Number of Males in Household,263,Nyasura,23,0
Number of Males in Household,263,Nyasura,4,29
Number of Males in Household,063,Kabita,,26
Number of Males in Household,063,Kabita,25,0
Number of Males in Household,063,Kabita,13,0
Number of Males in Household,063,Kabita,20,0
Number of Males in Household,063,Kabita,6,99
Number of Males in Household,063,Kabita,8,34
Number of Males in Household,063,Kabita,14,15
Number of Males in Household,063,Kabita,11,0
Number of Males in Household,063,Kabita,24,0
Number of Males in Household,063,Kabita,17,0
Number of Males in Household,063,Kabita,15,0
Number of Males in Household,063,Kabita,7,38
Number of Males in Household,063,Kabita,2,428
Number of Males in Household,063,Kabita,1,205
Number of Males in Household,063,Kabita,10,4
Number of Males in Household,063,Kabita,12,12
Number of Males in Household,063,Kabita,18,0
Number of Males in Household,063,Kabita,5,138
Number of Males in Household,063,Kabita,3,412
Number of Males in Household,063,Kabita,16,0
Number of Males in Household,063,Kabita,9,0
Number of Males in Household,063,Kabita,22,0
Number of Males in Household,063,Kabita,21,0
Number of Males in Household,063,Kabita,19,0
Number of Males in Household,063,Kabita,23,0
Number of Males in Household,063,Kabita,4,308
Number of Males in Household,343,Nshamba,,0
Number of Males in Household,343,Nshamba,25,0
Number of Males in Household,343,Nshamba,13,0
Number of Males in Household,343,Nshamba,20,0
Number of Males in Household,343,Nshamba,6,0
Number of Males in Household,343,Nshamba,8,0
Number of Males in Household,343,Nshamba,14,0
Number of Males in Household,343,Nshamba,11,0
Number of Males in Household,343,Nshamba,24,0
Number of Males in Household,343,Nshamba,17,0
Number of Males in Household,343,Nshamba,15,0
Number of Males in Household,343,Nshamba,7,0
Number of Males in Household,343,Nshamba,2,20
Number of Males in Household,343,Nshamba,1,13
Number of Males in Household,343,Nshamba,10,0
Number of Males in Household,343,Nshamba,12,0
Number of Males in Household,343,Nshamba,18,0
Number of Males in Household,343,Nshamba,5,6
Number of Males in Household,343,Nshamba,3,17
Number of Males in Household,343,Nshamba,16,0
Number of Males in Household,343,Nshamba,9,0
Number of Males in Household,343,Nshamba,22,0
Number of Males in Household,343,Nshamba,21,0
Number of Males in Household,343,Nshamba,19,0
Number of Males in Household,343,Nshamba,23,0
Number of Males in Household,343,Nshamba,4,23
Number of Males in Household,032,Shanwe,,55
Number of Males in Household,032,Shanwe,25,0
Number of Males in Household,032,Shanwe,13,0
Number of Males in Household,032,Shanwe,20,0
Number of Males in Household,032,Shanwe,6,63
Number of Males in Household,032,Shanwe,8,13
Number of Males in Household,032,Shanwe,14,0
Number of Males in Household,032,Shanwe,11,0
Number of Males in Household,032,Shanwe,24,0
Number of Males in Household,032,Shanwe,17,0
Number of Males in Household,032,Shanwe,15,0
Number of Males in Household,032,Shanwe,7,23
Number of Males in Household,032,Shanwe,2,558
Number of Males in Household,032,Shanwe,1,280
Number of Males in Household,032,Shanwe,10,0
Number of Males in Household,032,Shanwe,12,0
Number of Males in Household,032,Shanwe,18,0
Number of Males in Household,032,Shanwe,5,155
Number of Males in Household,032,Shanwe,3,551
Number of Males in Household,032,Shanwe,16,0
Number of Males in Household,032,Shanwe,9,23
Number of Males in Household,032,Shanwe,22,0
Number of Males in Household,032,Shanwe,21,0
Number of Males in Household,032,Shanwe,19,0
Number of Males in Household,032,Shanwe,23,0
Number of Males in Household,032,Shanwe,4,336
Number of Males in Household,213,Bwanga,,7
Number of Males in Household,213,Bwanga,25,0
Number of Males in Household,213,Bwanga,13,0
Number of Males in Household,213,Bwanga,20,0
